,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
Address-103,"('Address-572', 6.32)","('Address-3841', 6.63)","('Address-3178', 6.63)","('Address-2748', 6.93)","('Address-3627', 6.93)","('Address-1496', 7.07)","('Address-714', 7.21)","('Address-1891', 7.21)","('Address-990', 7.21)","('Address-3669', 7.21)"
Address-104,"('Address-2918', 5.83)","('Address-299', 6.32)","('Address-2520', 6.32)","('Address-1981', 6.32)","('Address-3307', 6.48)","('Address-724', 6.48)","('Address-1585', 6.63)","('Address-4145', 6.63)","('Address-2113', 6.78)","('Address-3049', 6.78)"
Address-105,"('Address-1429', 6.48)","('Address-2171', 6.63)","('Address-1187', 6.63)","('Address-3114', 6.63)","('Address-3206', 6.78)","('Address-1188', 6.78)","('Address-308', 6.78)","('Address-2149', 6.93)","('Address-1857', 6.93)","('Address-1436', 6.93)"
Address-106,"('Address-1812', 6.0)","('Address-4048', 6.0)","('Address-3226', 6.16)","('Address-53', 6.32)","('Address-4229', 6.48)","('Address-397', 6.48)","('Address-1665', 6.48)","('Address-4032', 6.48)","('Address-3546', 6.48)","('Address-818', 6.63)"
Address-107,"('Address-2552', 6.16)","('Address-3276', 6.48)","('Address-1888', 6.48)","('Address-3113', 6.63)","('Address-793', 6.63)","('Address-3311', 6.63)","('Address-1451', 6.63)","('Address-1715', 6.78)","('Address-3894', 6.78)","('Address-2532', 6.78)"
Address-108,"('Address-1677', 5.1)","('Address-2089', 5.29)","('Address-2025', 5.29)","('Address-599', 5.29)","('Address-2032', 5.29)","('Address-3479', 5.48)","('Address-3699', 5.48)","('Address-1484', 5.48)","('Address-477', 5.48)","('Address-373', 5.48)"
Address-109,"('Address-3422', 5.48)","('Address-1074', 5.66)","('Address-1049', 5.83)","('Address-1110', 5.83)","('Address-953', 5.83)","('Address-234', 5.83)","('Address-1066', 5.83)","('Address-3726', 5.83)","('Address-2412', 5.83)","('Address-4232', 5.83)"
Address-110,"('Address-312', 6.32)","('Address-1076', 6.63)","('Address-1965', 6.63)","('Address-38', 6.78)","('Address-4231', 6.78)","('Address-1081', 7.07)","('Address-919', 7.07)","('Address-555', 7.21)","('Address-2593', 7.21)","('Address-167', 7.21)"
Address-111,"('Address-145', 5.29)","('Address-897', 5.66)","('Address-407', 5.66)","('Address-4126', 5.66)","('Address-85', 5.83)","('Address-1514', 5.83)","('Address-4142', 5.83)","('Address-2415', 6.0)","('Address-915', 6.0)","('Address-1130', 6.0)"
Address-112,"('Address-2975', 6.16)","('Address-3436', 6.16)","('Address-1434', 6.32)","('Address-4069', 6.32)","('Address-3589', 6.48)","('Address-2793', 6.63)","('Address-1609', 6.78)","('Address-2607', 6.78)","('Address-478', 6.93)","('Address-2328', 6.93)"
Address-113,"('Address-454', 4.0)","('Address-1274', 4.9)","('Address-1367', 5.29)","('Address-2122', 5.48)","('Address-1482', 5.48)","('Address-1539', 5.66)","('Address-1448', 5.66)","('Address-3863', 5.66)","('Address-3600', 5.66)","('Address-3', 5.66)"
Address-114,"('Address-3521', 6.0)","('Address-2207', 6.48)","('Address-1361', 6.48)","('Address-4005', 6.78)","('Address-3507', 7.07)","('Address-2084', 7.07)","('Address-396', 7.07)","('Address-2740', 7.07)","('Address-261', 7.21)","('Address-3253', 7.21)"
Address-115,"('Address-2480', 5.29)","('Address-1895', 5.48)","('Address-2263', 5.66)","('Address-3056', 5.66)","('Address-2011', 5.66)","('Address-1557', 5.66)","('Address-4198', 5.66)","('Address-603', 5.83)","('Address-3763', 5.83)","('Address-442', 5.83)"
Address-116,"('Address-198', 6.16)","('Address-147', 6.32)","('Address-2351', 6.32)","('Address-1789', 6.32)","('Address-4045', 6.48)","('Address-2797', 6.78)","('Address-475', 6.78)","('Address-3059', 6.78)","('Address-3590', 6.93)","('Address-540', 6.93)"
Address-117,"('Address-239', 5.1)","('Address-1178', 5.66)","('Address-3259', 6.16)","('Address-589', 6.32)","('Address-3292', 6.32)","('Address-1520', 6.32)","('Address-1217', 6.48)","('Address-2054', 6.63)","('Address-667', 6.63)","('Address-1092', 6.63)"
Address-118,"('Address-3565', 6.32)","('Address-1752', 6.32)","('Address-3243', 6.48)","('Address-1040', 6.48)","('Address-3131', 6.48)","('Address-685', 6.63)","('Address-810', 6.63)","('Address-2974', 6.63)","('Address-3598', 6.78)","('Address-4149', 6.78)"
Address-119,"('Address-1352', 5.66)","('Address-3471', 5.66)","('Address-1456', 5.83)","('Address-2613', 5.83)","('Address-3266', 5.83)","('Address-491', 5.83)","('Address-181', 6.0)","('Address-427', 6.0)","('Address-1664', 6.0)","('Address-1499', 6.0)"
Address-120,"('Address-1696', 5.83)","('Address-4229', 6.16)","('Address-1826', 6.48)","('Address-4020', 6.48)","('Address-2222', 6.63)","('Address-1116', 6.63)","('Address-2899', 6.63)","('Address-2990', 6.63)","('Address-3334', 6.63)","('Address-1374', 6.78)"
Address-121,"('Address-433', 6.63)","('Address-1188', 7.21)","('Address-1816', 7.21)","('Address-1041', 7.35)","('Address-4084', 7.35)","('Address-467', 7.35)","('Address-2121', 7.35)","('Address-1349', 7.35)","('Address-3584', 7.48)","('Address-890', 7.48)"
Address-122,"('Address-1257', 5.48)","('Address-1793', 6.16)","('Address-3373', 6.32)","('Address-3669', 6.32)","('Address-208', 6.32)","('Address-3984', 6.48)","('Address-615', 6.48)","('Address-3934', 6.48)","('Address-1018', 6.63)","('Address-3275', 6.63)"
Address-123,"('Address-966', 7.07)","('Address-2936', 7.07)","('Address-1504', 7.21)","('Address-2215', 7.21)","('Address-1362', 7.35)","('Address-1497', 7.35)","('Address-1409', 7.48)","('Address-1399', 7.48)","('Address-1050', 7.48)","('Address-3113', 7.48)"
Address-124,"('Address-1571', 5.48)","('Address-541', 5.48)","('Address-1287', 5.48)","('Address-260', 5.48)","('Address-3464', 5.66)","('Address-3049', 5.83)","('Address-2351', 6.0)","('Address-1442', 6.0)","('Address-1467', 6.0)","('Address-1990', 6.0)"
Address-125,"('Address-1942', 5.1)","('Address-3433', 5.29)","('Address-1674', 5.48)","('Address-1496', 5.48)","('Address-3634', 5.66)","('Address-625', 5.66)","('Address-3109', 5.66)","('Address-3627', 5.83)","('Address-1479', 6.0)","('Address-2656', 6.0)"
Address-126,"('Address-3025', 5.66)","('Address-342', 6.32)","('Address-774', 6.48)","('Address-2153', 6.63)","('Address-593', 6.93)","('Address-497', 6.93)","('Address-171', 6.93)","('Address-3269', 6.93)","('Address-1581', 6.93)","('Address-2840', 6.93)"
Address-127,"('Address-3337', 4.9)","('Address-1755', 5.29)","('Address-1236', 5.29)","('Address-2506', 5.48)","('Address-1677', 5.48)","('Address-1057', 5.48)","('Address-1418', 5.48)","('Address-4230', 5.48)","('Address-3106', 5.48)","('Address-373', 5.48)"
Address-128,"('Address-2142', 6.0)","('Address-3303', 6.0)","('Address-4088', 6.32)","('Address-4042', 6.48)","('Address-3343', 6.63)","('Address-3278', 6.63)","('Address-336', 6.63)","('Address-3301', 6.63)","('Address-3714', 6.63)","('Address-373', 6.63)"
Address-129,"('Address-3511', 5.66)","('Address-1298', 5.83)","('Address-3413', 6.0)","('Address-1221', 6.16)","('Address-2658', 6.16)","('Address-2788', 6.48)","('Address-1409', 6.48)","('Address-1865', 6.48)","('Address-1312', 6.48)","('Address-1266', 6.63)"
Address-130,"('Address-1956', 4.24)","('Address-470', 5.48)","('Address-2612', 5.48)","('Address-862', 5.66)","('Address-4014', 5.66)","('Address-1046', 5.66)","('Address-4096', 5.66)","('Address-3838', 5.66)","('Address-3368', 5.83)","('Address-2048', 5.83)"
Address-131,"('Address-1979', 6.32)","('Address-1040', 6.48)","('Address-940', 6.93)","('Address-1792', 6.93)","('Address-1236', 6.93)","('Address-1987', 6.93)","('Address-3698', 7.07)","('Address-3215', 7.07)","('Address-1599', 7.07)","('Address-2692', 7.07)"
Address-132,"('Address-3993', 6.32)","('Address-3772', 6.48)","('Address-2674', 6.48)","('Address-2153', 6.48)","('Address-2292', 6.48)","('Address-606', 6.63)","('Address-157', 6.63)","('Address-3096', 6.63)","('Address-3970', 6.63)","('Address-3662', 6.63)"
Address-133,"('Address-598', 3.74)","('Address-2978', 4.0)","('Address-1781', 5.29)","('Address-1904', 5.66)","('Address-3036', 5.66)","('Address-352', 5.66)","('Address-913', 5.83)","('Address-3371', 5.83)","('Address-18', 5.83)","('Address-378', 6.0)"
Address-134,"('Address-1453', 6.16)","('Address-2931', 6.16)","('Address-3772', 6.32)","('Address-3434', 6.32)","('Address-1232', 6.32)","('Address-1841', 6.32)","('Address-3103', 6.48)","('Address-586', 6.48)","('Address-2570', 6.48)","('Address-296', 6.48)"
Address-135,"('Address-1539', 4.47)","('Address-3951', 4.9)","('Address-1375', 5.1)","('Address-454', 5.1)","('Address-1592', 5.1)","('Address-3863', 5.29)","('Address-3600', 5.29)","('Address-1274', 5.48)","('Address-946', 5.48)","('Address-1448', 5.66)"
Address-136,"('Address-3468', 6.16)","('Address-3114', 6.32)","('Address-3833', 6.63)","('Address-2268', 6.78)","('Address-1534', 6.78)","('Address-2361', 6.93)","('Address-2409', 6.93)","('Address-306', 7.07)","('Address-722', 7.07)","('Address-3472', 7.07)"
Address-137,"('Address-4096', 5.48)","('Address-1393', 5.66)","('Address-937', 5.66)","('Address-3124', 5.83)","('Address-1689', 5.83)","('Address-727', 5.83)","('Address-2018', 5.83)","('Address-1400', 5.83)","('Address-980', 6.0)","('Address-2905', 6.0)"
Address-138,"('Address-2221', 5.48)","('Address-1740', 5.66)","('Address-1982', 5.66)","('Address-3932', 5.83)","('Address-4238', 5.83)","('Address-2952', 6.0)","('Address-172', 6.0)","('Address-1288', 6.0)","('Address-853', 6.0)","('Address-2901', 6.0)"
Address-139,"('Address-4142', 5.1)","('Address-39', 5.29)","('Address-1543', 5.29)","('Address-1365', 5.29)","('Address-3525', 5.48)","('Address-3999', 5.48)","('Address-316', 5.48)","('Address-367', 5.66)","('Address-3126', 5.66)","('Address-2288', 5.66)"
Address-140,"('Address-1453', 5.83)","('Address-3345', 6.32)","('Address-2833', 6.32)","('Address-2173', 6.32)","('Address-3461', 6.32)","('Address-4147', 6.48)","('Address-1215', 6.48)","('Address-3175', 6.63)","('Address-1991', 6.63)","('Address-1121', 6.63)"
Address-141,"('Address-2819', 6.32)","('Address-4150', 6.48)","('Address-4156', 6.48)","('Address-1338', 6.63)","('Address-3670', 6.93)","('Address-3312', 7.21)","('Address-3589', 7.21)","('Address-1310', 7.35)","('Address-1447', 7.48)","('Address-2198', 7.62)"
Address-142,"('Address-3085', 6.16)","('Address-347', 6.32)","('Address-1672', 6.78)","('Address-299', 6.93)","('Address-2520', 6.93)","('Address-3383', 6.93)","('Address-1318', 6.93)","('Address-2678', 7.07)","('Address-2690', 7.07)","('Address-404', 7.07)"
Address-143,"('Address-4185', 4.9)","('Address-984', 5.48)","('Address-1677', 5.66)","('Address-2032', 5.83)","('Address-2646', 6.0)","('Address-2665', 6.0)","('Address-3141', 6.16)","('Address-4135', 6.16)","('Address-4060', 6.16)","('Address-2158', 6.16)"
Address-144,"('Address-2050', 6.63)","('Address-2234', 6.63)","('Address-2981', 6.63)","('Address-1407', 6.78)","('Address-1958', 6.78)","('Address-3378', 6.78)","('Address-1821', 6.93)","('Address-3344', 6.93)","('Address-1676', 7.07)","('Address-1313', 7.07)"
Address-145,"('Address-111', 5.29)","('Address-2112', 5.29)","('Address-1058', 5.48)","('Address-266', 5.48)","('Address-1248', 5.48)","('Address-1192', 5.48)","('Address-4126', 5.48)","('Address-4142', 5.48)","('Address-4056', 5.66)","('Address-4222', 5.66)"
Address-146,"('Address-3083', 4.9)","('Address-2148', 5.1)","('Address-4023', 5.29)","('Address-3681', 5.48)","('Address-1128', 5.48)","('Address-3321', 5.48)","('Address-359', 5.66)","('Address-2065', 5.66)","('Address-3534', 5.66)","('Address-450', 5.66)"
Address-147,"('Address-813', 5.66)","('Address-2797', 5.83)","('Address-2127', 6.0)","('Address-201', 6.16)","('Address-262', 6.16)","('Address-116', 6.32)","('Address-1254', 6.63)","('Address-200', 6.63)","('Address-611', 6.78)","('Address-4128', 6.78)"
Address-148,"('Address-561', 5.48)","('Address-1346', 5.48)","('Address-1093', 5.48)","('Address-1214', 5.48)","('Address-1242', 5.48)","('Address-2612', 5.66)","('Address-742', 5.66)","('Address-2257', 5.66)","('Address-4126', 5.66)","('Address-2855', 5.66)"
Address-149,"('Address-2211', 5.66)","('Address-2842', 5.83)","('Address-517', 6.0)","('Address-3126', 6.0)","('Address-2955', 6.16)","('Address-2404', 6.16)","('Address-1452', 6.16)","('Address-3818', 6.16)","('Address-1832', 6.16)","('Address-1761', 6.32)"
Address-150,"('Address-3665', 6.16)","('Address-2141', 6.32)","('Address-1679', 6.48)","('Address-3264', 6.63)","('Address-1682', 6.63)","('Address-1825', 6.63)","('Address-3286', 6.63)","('Address-51', 6.63)","('Address-3393', 6.78)","('Address-1882', 6.78)"
Address-151,"('Address-711', 6.63)","('Address-3214', 6.93)","('Address-1551', 7.07)","('Address-2982', 7.07)","('Address-501', 7.07)","('Address-3253', 7.35)","('Address-1987', 7.35)","('Address-448', 7.35)","('Address-21', 7.35)","('Address-3505', 7.35)"
Address-152,"('Address-2058', 5.48)","('Address-2325', 5.66)","('Address-2218', 6.16)","('Address-2896', 6.16)","('Address-4161', 6.16)","('Address-4024', 6.32)","('Address-2791', 6.48)","('Address-3901', 6.63)","('Address-2567', 6.78)","('Address-2798', 6.93)"
Address-153,"('Address-3497', 5.48)","('Address-3880', 5.48)","('Address-1365', 5.66)","('Address-48', 5.83)","('Address-94', 5.83)","('Address-3447', 5.83)","('Address-3209', 6.0)","('Address-3377', 6.0)","('Address-463', 6.0)","('Address-3401', 6.0)"
Address-154,"('Address-2307', 4.47)","('Address-2653', 4.47)","('Address-1456', 5.29)","('Address-4158', 5.48)","('Address-3372', 5.48)","('Address-2125', 5.48)","('Address-3913', 5.48)","('Address-1125', 5.66)","('Address-1048', 5.66)","('Address-2757', 5.66)"
Address-155,"('Address-2370', 4.9)","('Address-3714', 5.1)","('Address-2428', 5.1)","('Address-2493', 5.1)","('Address-2137', 5.1)","('Address-2349', 5.29)","('Address-980', 5.29)","('Address-3218', 5.48)","('Address-3645', 5.66)","('Address-916', 5.66)"
Address-156,"('Address-3945', 5.1)","('Address-1345', 5.48)","('Address-2796', 6.16)","('Address-1054', 6.16)","('Address-3646', 6.16)","('Address-2837', 6.16)","('Address-3969', 6.16)","('Address-3838', 6.48)","('Address-2873', 6.48)","('Address-3019', 6.48)"
Address-157,"('Address-3739', 5.83)","('Address-3811', 6.16)","('Address-1841', 6.16)","('Address-1980', 6.32)","('Address-4118', 6.32)","('Address-2931', 6.32)","('Address-1716', 6.48)","('Address-695', 6.48)","('Address-1453', 6.48)","('Address-1953', 6.48)"
Address-158,"('Address-218', 5.83)","('Address-78', 6.63)","('Address-2252', 6.78)","('Address-990', 6.78)","('Address-1472', 6.78)","('Address-1250', 6.78)","('Address-2452', 6.78)","('Address-282', 6.93)","('Address-3444', 6.93)","('Address-438', 6.93)"
Address-159,"('Address-3746', 6.32)","('Address-3936', 6.48)","('Address-92', 6.48)","('Address-1443', 6.48)","('Address-1651', 6.63)","('Address-1282', 6.78)","('Address-2193', 6.93)","('Address-3924', 6.93)","('Address-2388', 6.93)","('Address-2336', 6.93)"
Address-160,"('Address-4182', 6.0)","('Address-42', 6.16)","('Address-1815', 6.16)","('Address-1576', 6.32)","('Address-539', 6.32)","('Address-3256', 6.32)","('Address-2268', 6.48)","('Address-3407', 6.48)","('Address-2094', 6.63)","('Address-1929', 6.63)"
Address-161,"('Address-3194', 5.29)","('Address-1540', 5.48)","('Address-2289', 5.66)","('Address-4187', 5.66)","('Address-3287', 5.66)","('Address-2172', 5.66)","('Address-468', 5.66)","('Address-680', 5.66)","('Address-1654', 5.83)","('Address-3282', 5.83)"
Address-162,"('Address-230', 6.32)","('Address-2064', 6.32)","('Address-1338', 6.78)","('Address-1806', 6.93)","('Address-1013', 6.93)","('Address-265', 6.93)","('Address-3696', 6.93)","('Address-3691', 6.93)","('Address-3051', 6.93)","('Address-2678', 6.93)"
Address-163,"('Address-2271', 6.16)","('Address-2994', 6.16)","('Address-343', 6.16)","('Address-303', 6.48)","('Address-2158', 6.48)","('Address-4124', 6.48)","('Address-246', 6.48)","('Address-1083', 6.48)","('Address-1791', 6.63)","('Address-762', 6.63)"
Address-164,"('Address-3426', 6.16)","('Address-2282', 6.32)","('Address-3181', 6.48)","('Address-1716', 6.48)","('Address-1183', 6.48)","('Address-200', 6.48)","('Address-708', 6.63)","('Address-1419', 6.63)","('Address-611', 6.63)","('Address-1453', 6.63)"
Address-165,"('Address-3786', 4.9)","('Address-1790', 5.29)","('Address-1635', 5.48)","('Address-2365', 5.48)","('Address-172', 5.48)","('Address-769', 5.48)","('Address-2952', 5.48)","('Address-337', 5.48)","('Address-3793', 5.66)","('Address-1612', 5.66)"
Address-166,"('Address-3907', 6.32)","('Address-3883', 6.78)","('Address-1579', 6.78)","('Address-2197', 6.93)","('Address-2325', 6.93)","('Address-2058', 6.93)","('Address-3432', 6.93)","('Address-2218', 6.93)","('Address-679', 6.93)","('Address-3901', 7.07)"
Address-167,"('Address-2070', 4.9)","('Address-3292', 5.1)","('Address-4105', 5.29)","('Address-2593', 5.29)","('Address-175', 5.29)","('Address-57', 5.29)","('Address-3767', 5.29)","('Address-1924', 5.48)","('Address-686', 5.48)","('Address-3362', 5.48)"
Address-168,"('Address-3079', 6.16)","('Address-2378', 6.48)","('Address-3570', 6.48)","('Address-397', 6.48)","('Address-3165', 6.48)","('Address-1700', 6.48)","('Address-1199', 6.48)","('Address-246', 6.63)","('Address-1132', 6.78)","('Address-3137', 6.78)"
Address-169,"('Address-2395', 5.1)","('Address-2734', 5.1)","('Address-2405', 5.1)","('Address-4215', 5.1)","('Address-1656', 5.29)","('Address-3391', 5.29)","('Address-2752', 5.48)","('Address-1790', 5.48)","('Address-2129', 5.48)","('Address-1596', 5.48)"
Address-170,"('Address-998', 6.16)","('Address-2336', 6.32)","('Address-1229', 6.32)","('Address-194', 6.48)","('Address-1112', 6.63)","('Address-3557', 6.63)","('Address-3970', 6.63)","('Address-92', 6.63)","('Address-1151', 6.63)","('Address-615', 6.63)"
Address-171,"('Address-3811', 5.83)","('Address-2379', 6.0)","('Address-2153', 6.0)","('Address-2292', 6.32)","('Address-3812', 6.32)","('Address-1726', 6.48)","('Address-3025', 6.48)","('Address-194', 6.48)","('Address-3161', 6.63)","('Address-2806', 6.63)"
Address-172,"('Address-4238', 4.24)","('Address-1029', 5.48)","('Address-165', 5.48)","('Address-855', 5.66)","('Address-1720', 5.66)","('Address-1790', 5.66)","('Address-1393', 5.83)","('Address-3296', 5.83)","('Address-48', 5.83)","('Address-4211', 5.83)"
Address-173,"('Address-1355', 6.32)","('Address-3621', 6.32)","('Address-1027', 6.32)","('Address-1222', 6.48)","('Address-738', 6.48)","('Address-2730', 6.48)","('Address-2724', 6.48)","('Address-2994', 6.48)","('Address-507', 6.48)","('Address-2133', 6.48)"
Address-174,"('Address-1148', 6.78)","('Address-3132', 6.93)","('Address-3783', 7.07)","('Address-849', 7.07)","('Address-2403', 7.21)","('Address-1323', 7.21)","('Address-3364', 7.35)","('Address-3466', 7.48)","('Address-3736', 7.48)","('Address-2436', 7.48)"
